ID,Customer_Years,Years_Education,Salary_Invested,Area,Children,CMV,Abandoned
525,30.0,16,1.1868836291913214,2,0,16.91,0
526,39.0,16,2.0651253387533877,4,0,441.75,0
527,34.0,9,7.236904761904761,4,1,-23.54,0
528,41.0,12,2.373051623051623,3,1,-42.22,1
529,24.0,12,3.1949480642115202,1,1,136.04,0
530,38.0,16,3.484109386548411,1,1,-118.46,0
531,33.0,16,5.951819685690654,1,1,177.93,0
532,26.0,16,2.8413592896174853,1,0,390.4,0
533,26.0,12,1.9887770450075206,1,1,-40.67,0
534,29.0,16,1.1915826801045166,4,0,-43.78,0
535,29.0,9,8.727758768177928,4,1,633.11,0
536,36.0,16,2.3356501912327157,1,1,447.76,1
537,25.0,16,1.6205283434232247,1,0,557.88,0
538,36.0,16,2.08829012031859,4,0,483.75,0
539,33.0,16,3.8363150318733297,1,1,-32.0,1
540,37.0,12,1.7322744940356523,2,1,85.13,0
541,21.0,12,3.404345202172601,1,1,-25.0,0
542,36.0,16,2.057899090157154,4,1,402.87,0
543,33.0,16,2.0097342804525122,2,1,-19.33,1
544,26.0,16,1.325787082116196,2,0,447.31,0
545,23.0,16,2.4609559867486985,4,1,432.3,0
546,23.0,16,2.0747324732473245,4,1,236.37,0
547,36.0,12,1.6954942685279764,1,1,430.31,0
548,22.0,12,3.01719806763285,3,1,599.56,0
549,24.0,16,2.27284772955164,4,1,377.74,0
550,22.0,16,3.2380013149243916,1,1,242.95,1
551,31.0,16,2.0580246913580247,4,1,-34.78,0
552,36.0,16,2.538269428529455,4,1,452.31,0
553,23.0,12,2.832163742690058,1,0,133.92,0
554,34.0,12,4.2564759464844855,4,1,-33.89,0
555,26.0,16,5.332917557614635,3,1,236.94,0
556,40.0,16,2.8802794022092257,1,1,-48.56,0
557,29.0,16,2.2281667977970097,4,1,364.63,0
558,23.0,16,1.6137139311200743,2,1,241.05,0
559,30.0,16,2.414414414414414,1,0,-25.0,0
560,39.0,16,7.4026617146394305,3,1,-110.68,0
561,29.0,16,3.093142857142857,4,1,186.04,0
562,39.0,12,11.694342694342694,4,1,900.39,0
563,37.0,16,1.2700822264389626,3,1,395.19,0
564,30.0,16,4.064516129032258,4,1,451.2,0
565,34.0,12,8.0092132505176,1,0,67.35,0
566,28.0,12,2.4441493286114797,4,1,427.53,0
567,37.0,16,1.8271426854189203,2,1,342.86,1
568,40.0,16,2.679464285714286,4,1,278.61,0
569,31.0,12,5.357201986754967,4,1,663.45,0
570,37.0,12,6.786873840445269,4,1,251.5,0
571,32.0,16,1.81110039644273,4,1,106.02,0
572,42.0,16,3.4428351985955667,1,1,-11.11,0
573,29.0,16,2.1313368055555553,4,0,-51.56,0
574,40.0,12,4.3087051938551575,4,1,333.74,0
575,29.0,9,2.1556270096463024,4,1,-233.26,0
576,30.0,16,2.1720488961868276,1,0,424.53,0
577,35.0,16,8.997865983781477,4,1,-90.57,0
578,28.0,16,1.8370677057963956,4,0,880.16,0
579,26.0,9,2.0245014245014246,1,0,327.5,0
580,24.0,12,2.5661098874204598,3,0,328.4,0
581,31.0,20,1.715488693348472,3,0,241.27,0
582,37.0,16,3.614733470601693,4,1,509.09,0
583,32.0,9,12.704946236559142,2,0,141.14,0
584,32.0,16,4.403816710411198,3,1,-25.0,0
585,35.0,16,3.001569037656903,4,1,402.08,0
586,26.0,9,4.068691250903832,1,1,78.91,0
587,27.0,16,7.248438074237412,4,1,271.27,0
588,21.0,12,2.127721335268505,1,0,709.46,0
589,20.0,16,1.8159067882472137,3,1,128.15,1
590,20.0,12,6.813921433494144,3,1,86.02,0
591,23.0,16,1.9980942970073405,4,0,237.38,1
592,20.0,12,1.7535117943281209,1,1,575.33,0
593,34.0,12,2.016066908770771,1,1,-83.79,0
594,27.0,12,1.7611111111111113,1,0,419.54,0
595,27.0,20,1.7247247247247248,1,0,282.5,0
596,27.0,16,1.9217673555908852,1,0,437.1,1
597,25.0,20,2.90742080720373,1,1,4.45,0
598,41.0,20,1.1425251162093266,2,1,6.34,0
599,26.0,16,1.435332541567696,1,0,319.06,0
600,25.0,12,2.3210260972716483,1,1,-35.0,0
601,30.0,9,11.175327418673426,1,1,1033.08,0
602,25.0,16,1.661277906081601,2,0,230.27,0
603,36.0,20,1.407489249880554,1,0,500.31,0
604,29.0,16,2.296112489660877,4,1,-20.33,0
605,21.0,16,1.8810348143873823,1,1,524.98,0
606,26.0,20,1.7459988485895215,3,0,352.18,0
607,41.0,12,2.215686274509804,4,1,-49.56,0
608,29.0,9,1.8258072174738837,4,1,-25.89,0
609,25.0,16,1.7808985697128508,4,1,2.56,0
610,20.0,12,1.6591141049193712,4,0,74.69,0
611,19.0,12,3.640616400660429,4,1,86.91,0
612,23.0,12,3.0997123681687437,3,1,335.4,0
613,23.0,16,1.5512312407524833,4,0,-43.99,1
614,34.0,16,1.717672843195856,1,1,-107.46,0
615,32.0,12,2.56741925368454,4,1,33.89,0
616,27.0,20,2.142381902860945,1,1,-37.0,1
617,21.0,16,5.019705603038936,4,1,-39.0,1
618,37.0,16,6.5132861635220145,4,1,479.76,0
619,34.0,16,1.596787321650867,1,1,366.74,0
620,36.0,16,3.577269317329332,2,1,312.52,1
621,33.0,9,12.728373702422147,1,1,523.0,0
622,23.0,12,2.1286412512218966,4,1,-25.0,0
623,30.0,20,2.3923058369512784,4,1,446.65,1
624,32.0,20,1.4152659069325735,1,1,384.43,1
625,28.0,16,1.419304211352341,1,1,-3.55,0
626,25.0,16,1.5460227759225962,1,0,293.16,0
627,25.0,16,1.663494728985913,4,0,157.36,0
628,18.0,16,1.9484276729559744,1,1,42.67,0
629,27.0,9,12.722164770768702,2,1,1448.28,1
630,29.0,16,1.9905692039199891,3,1,-37.0,1
631,36.0,16,2.2122929380993894,1,1,434.1,1
632,25.0,16,3.021758703481393,1,1,463.55,1
633,23.0,12,2.6723436161096825,4,0,494.09,0
634,34.0,12,1.8272711298541557,2,0,36.9,0
635,36.0,9,1.768685998660159,3,1,-30.78,0
636,39.0,9,21.517744833782572,4,0,335.3,0
637,30.0,16,2.9310185185185182,3,1,305.62,0
638,19.0,12,3.823965869040994,4,1,16.12,0
639,31.0,12,5.0416356877323425,1,1,84.91,0
640,32.0,12,7.809064022268615,1,0,-120.24,0
641,21.0,16,4.012880302020875,1,1,545.77,0
642,21.0,12,2.7115146694945214,2,1,481.43,1
643,37.0,16,2.198321891685736,4,1,-24.22,0
644,28.0,9,2.6614251840758767,4,1,226.82,0
645,30.0,16,1.9947486225895317,3,1,521.66,0
646,32.0,16,2.13782371901745,4,1,617.45,0
647,37.0,9,13.608403361344537,3,1,512.78,0
648,42.0,12,1.260938204781236,1,0,231.27,0
649,34.0,12,3.6554910810229964,3,1,273.17,0
650,25.0,9,5.960900473933649,3,0,1182.44,0
651,36.0,12,3.2634488100267567,4,1,-3.33,0
652,36.0,12,1.6143269522941355,2,0,300.94,0
653,31.0,12,2.5931731104144897,3,1,-25.0,0
654,33.0,12,2.864724099099099,4,0,166.7,0
655,37.0,16,5.911590128084973,4,1,-44.67,0
657,26.0,16,2.157594352071787,1,1,552.33,0
658,32.0,16,2.5118194231097455,4,1,-13.77,0
659,21.0,16,5.996520528879609,4,1,15.13,0
660,25.0,9,9.416082554517136,4,1,243.5,1
661,27.0,20,2.155691056910569,1,1,366.42,1
662,31.0,9,14.084404455869754,1,1,941.52,0
663,31.0,20,2.9165299799526148,4,1,33.9,0
664,23.0,16,2.2932574881090115,4,1,108.35,0
665,28.0,16,4.951612903225806,1,1,169.03,1
666,35.0,12,2.1578420327950933,1,1,519.2,0
667,38.0,20,1.506260289402998,4,0,239.83,1
668,19.0,12,1.916223666075999,4,1,-25.0,0
669,41.0,12,3.0333079074497835,2,1,609.56,0
670,30.0,12,2.8533407779638935,4,1,181.05,0
671,20.0,9,8.143030303030303,4,1,436.32,0
672,27.0,20,2.263345195729537,4,1,359.96,0
673,24.0,16,2.5474986515641858,4,1,198.81,0
674,26.0,20,6.841924398625429,4,1,228.16,0
675,30.0,16,2.3744984395898348,4,1,54.68,0
677,23.0,12,2.6491073180302136,3,0,262.61,0
678,29.0,12,1.8847197106690778,3,1,383.53,0
679,36.0,12,1.385952818627451,4,0,234.38,0
680,33.0,16,5.0975909537856445,2,1,195.82,0
681,36.0,16,1.2743716232088325,4,1,-21.11,1
682,26.0,16,1.6312844119505372,4,1,103.03,0
683,22.0,12,2.1707453973955992,4,1,-83.56,1
684,29.0,12,2.7959349593495935,3,1,2.57,0
685,22.0,12,3.6629875886524825,4,1,522.43,0
686,31.0,12,4.685613571271205,1,1,-58.23,0
687,39.0,12,2.5165655032878096,1,0,39.01,0
688,40.0,12,5.173788759689923,4,1,526.22,0
689,39.0,16,2.535268652915711,4,1,-25.0,0
690,19.0,9,6.320338983050848,3,1,436.1,0
691,39.0,9,9.022543059777103,4,1,-204.59,0
692,27.0,16,2.240722735375142,1,0,802.37,0
693,39.0,16,1.951615617637159,4,1,579.55,0
694,33.0,9,3.6486250545613266,3,1,-126.13,0
695,21.0,16,2.5150617919670446,1,1,396.31,1
696,29.0,12,5.52310637134263,1,1,-402.96,0
697,30.0,16,2.5738573021181717,1,1,-28.89,0
698,38.0,20,8.324716553287983,1,1,247.16,0
699,41.0,9,25.438917975567186,4,1,1141.12,0
700,41.0,16,3.817296269897838,1,1,18.68,0
701,19.0,12,4.602172437202987,3,1,20.01,0
702,29.0,12,2.1850350165868044,4,1,-93.79,0
703,25.0,16,6.591997479521108,4,1,-10.22,0
704,28.0,12,2.4273465013014848,1,1,530.33,0
705,32.0,16,1.7762313690652454,4,0,-58.23,0
706,34.0,16,1.1034927603203943,4,0,273.19,1
707,37.0,12,2.3607043675839434,1,0,980.4,0
709,27.0,16,1.7253031908630634,3,1,17.24,0
710,30.0,20,8.686985970004837,1,1,-30.89,0
711,35.0,12,4.2649715793747465,1,1,-173.36,0
712,27.0,12,2.2652495832107484,1,1,575.67,1
713,19.0,16,1.0592903319532216,3,1,25.13,1
714,38.0,16,2.3593551662858596,4,0,-75.01,0
715,23.0,9,9.76118326118326,1,1,821.61,0
716,33.0,16,3.399074708704592,4,1,-45.55,1
717,38.0,16,2.1099740755901215,1,1,492.21,1
718,34.0,16,2.3217269076305223,4,1,301.19,1
719,24.0,16,2.7031963470319633,4,1,90.57,0
720,22.0,16,2.915358157619261,4,1,231.59,0
721,41.0,12,1.4869163199260287,1,1,394.75,0
722,26.0,12,4.107241569928137,3,1,306.95,0
723,37.0,16,6.2023809523809526,1,1,551.99,0
724,35.0,16,2.297921478060046,4,1,-97.67,1
725,26.0,16,4.880437484464331,3,1,311.73,0
726,28.0,16,2.8848274209012463,3,1,-10.33,0
727,36.0,16,9.513513513513514,2,1,7.34,0
728,26.0,12,11.835626911314986,1,1,-67.23,0
729,38.0,12,2.335273432763429,2,1,181.7,0
730,33.0,16,3.099156746031746,2,0,233.27,0
731,20.0,20,1.3860548997564175,4,1,-20.0,0
732,30.0,12,9.495477386934676,4,1,712.13,0
733,26.0,16,7.122969837587005,4,1,470.64,0
734,21.0,16,2.521182700794351,4,1,-68.34,0
735,18.0,16,1.624437422196687,1,0,101.79,0
736,23.0,12,6.410838059231254,1,1,-127.13,0
737,22.0,12,2.100037750094375,4,1,81.23,0
738,34.0,12,1.6598832325268815,4,0,196.15,0
739,33.0,16,3.141234074919186,4,1,482.54,1
740,29.0,12,2.231822937099516,1,1,-31.0,1
741,36.0,9,1.8324862346463366,4,0,-25.0,0
742,42.0,16,2.365007356547327,3,1,453.87,1
743,37.0,16,1.5981714285714286,4,0,576.33,0
744,23.0,16,1.576937249947357,4,1,334.64,1
745,23.0,9,3.5428229269904197,4,1,165.48,0
746,25.0,16,1.7138035381750465,4,1,476.33,1
747,38.0,16,2.615176151761517,4,1,282.86,1
748,31.0,12,1.2428359490903413,3,0,94.91,0
749,29.0,16,2.7891977813852815,3,1,658.35,1
750,29.0,16,2.7876411836087,4,1,733.81,0
751,41.0,16,1.4751821493624773,1,1,-39.33,1
752,38.0,12,4.864409914909359,4,1,110.25,0
753,25.0,16,3.2793581327498176,4,1,373.74,0
754,35.0,16,5.557325609461743,1,1,792.05,0
755,37.0,16,2.0716335954074627,1,1,530.54,0
756,36.0,20,1.8127646183773887,3,0,430.2,0
757,36.0,12,1.8322174883343474,2,0,240.94,0
758,24.0,12,9.428248587570621,4,1,-136.91,0
760,38.0,16,3.7756987756987757,1,1,82.25,0
761,35.0,16,4.225827423167849,2,1,-25.0,0
762,32.0,12,6.438798554652212,3,1,539.78,0
763,20.0,16,6.523847376788552,1,1,383.73,0
764,38.0,12,10.977956989247312,2,1,-215.37,0
765,29.0,9,8.215343203230148,4,0,-67.55,0
766,32.0,12,4.751692552767821,3,1,371.64,0
767,33.0,9,14.82314366424536,4,0,-57.34,0
768,22.0,16,1.6326228537596208,1,0,84.92,1
769,31.0,12,1.5195298922488705,3,1,209.94,0
770,21.0,16,2.2962618752581574,1,0,523.54,1
771,40.0,12,5.1345510983763125,1,1,-119.03,0
772,31.0,16,2.131006432084752,2,0,296.5,0
773,18.0,12,1.8913033416643525,2,1,27.01,0
774,21.0,12,2.9592964824120607,1,1,36.01,0
775,34.0,9,14.8058748403576,1,1,43.57,0
776,37.0,16,5.187393526405451,1,1,342.07,0
777,32.0,12,2.7098976109215016,3,1,-53.56,0
778,23.0,12,2.170628415300546,2,1,499.65,0
779,32.0,12,3.2951977401129944,3,0,135.59,0
780,31.0,16,1.6302406832298135,4,0,540.32,0
781,37.0,9,3.883962056033531,4,1,-31.0,0
782,28.0,16,4.7615458937198065,1,1,250.72,0
783,24.0,12,4.782603025560772,3,1,170.36,0
784,28.0,9,3.3803179824561407,3,1,58.68,0
785,21.0,12,2.154495876562916,4,1,424.64,0
786,36.0,12,2.157086938607334,3,1,45.57,1
787,21.0,12,6.048412698412699,4,0,28.35,0
788,23.0,16,1.9355555555555553,3,0,340.07,0
789,25.0,16,2.455242566510172,1,1,12.56,0
790,36.0,9,1.3695846075433231,1,1,253.94,0
791,28.0,16,3.5412365591397847,1,1,535.65,0
792,23.0,20,2.09118086696562,4,0,-165.47,0
793,42.0,16,2.8003095975232197,3,1,380.64,0
795,42.0,16,2.646600934094447,2,1,271.84,1
796,23.0,12,2.3242100578549176,4,1,326.62,0
797,33.0,12,1.526000422341886,3,1,464.33,1
798,20.0,16,1.3842145501368097,4,0,247.83,0
799,38.0,12,2.6397849462365586,1,1,-14.33,0
800,23.0,9,2.864347630305077,2,0,693.26,0
801,39.0,12,7.442411402157164,3,1,1.34,0
802,36.0,16,1.4085343313926626,4,0,142.48,0
803,21.0,12,3.1233887290934277,1,0,864.83,0
804,29.0,16,1.4289629005059024,3,0,388.42,1
805,38.0,16,1.9715521039876622,4,1,-94.79,0
806,33.0,16,2.615994355909694,2,1,356.41,0
807,27.0,16,1.5290760869565216,3,0,234.39,0
808,36.0,12,1.8363906041893692,1,1,528.55,1
809,40.0,16,2.612177121771218,4,1,306.27,0
810,29.0,12,2.5425315425315427,2,0,329.18,0
811,18.0,12,3.4433712774519947,4,1,682.01,0
812,36.0,16,1.6955739390540285,1,0,376.29,0
813,20.0,9,2.762326955980712,3,1,178.93,0
814,31.0,16,2.0529004013133894,3,1,84.02,0
815,27.0,16,1.9442853246044736,4,1,394.87,1
816,39.0,16,1.8549759526452092,4,1,25.9,0
817,18.0,12,5.192577506223128,3,1,478.43,0
818,34.0,20,3.599232100367726,4,1,640.57,0
819,28.0,9,2.2248874398385343,4,1,-7.1,1
820,35.0,12,9.919809276116169,4,0,-56.34,0
821,38.0,12,2.517688496671311,2,1,-4.33,0
822,41.0,12,6.614567809239941,4,1,11.12,0
823,31.0,12,3.78615837696335,4,1,121.35,1
824,24.0,16,3.7524875621890543,4,1,57.91,0
825,26.0,16,2.0235957642725593,2,1,116.91,0
826,20.0,12,3.063050369848538,4,1,187.04,0
827,28.0,12,2.0302684903748736,3,1,-19.22,0
828,22.0,12,2.914795624640184,1,1,23.01,0
829,33.0,9,2.2238908519827247,4,0,-14.11,0
830,25.0,16,2.450186219739293,4,1,-31.0,1
831,28.0,12,1.6768194611982306,4,0,475.43,0
832,35.0,16,1.6486766995329527,3,0,98.8,0
833,29.0,12,1.6654279279279278,4,1,-49.11,1
834,39.0,16,1.7079685150791544,1,1,232.27,0
835,27.0,16,1.3877567925778664,4,0,70.79,0
836,37.0,16,2.508372579801151,4,0,-116.1,1
837,24.0,12,8.347493627867461,3,1,620.01,0
838,27.0,9,2.8140993052025083,3,1,87.47,0
839,19.0,16,1.6519690974185035,4,0,367.86,0
840,37.0,16,3.4645574855252272,1,0,554.68,0
841,35.0,12,1.510196905766526,4,0,542.12,0
842,28.0,9,3.53364449630494,4,1,25.12,0
843,34.0,12,1.6429091112603538,3,1,-168.0,1
844,22.0,20,1.507118799755052,3,1,-25.33,1
845,41.0,12,3.953148266326313,1,1,448.3,0
846,42.0,16,2.1012190616919098,2,1,52.67,0
847,34.0,16,1.6987672913877732,4,1,251.83,0
848,23.0,16,3.1138530566461022,2,1,287.06,0
849,39.0,12,2.0971988205560237,4,1,106.69,0
850,32.0,12,1.7621875000000005,4,1,651.68,0
851,30.0,9,2.6273148148148144,4,1,563.55,1
852,42.0,9,17.870503597122305,1,1,1376.16,0
853,23.0,12,2.2852281089036053,1,0,-37.22,1
854,40.0,12,1.909018778101031,3,0,479.98,0
855,38.0,12,1.9816023201015043,1,1,-93.79,0
856,18.0,20,1.271608956001041,1,0,179.51,1
857,22.0,16,3.098329182233292,1,1,-21.66,1
858,32.0,16,1.1653970214810236,4,0,241.16,0
859,19.0,16,1.9252393069186964,1,1,567.11,1
860,32.0,12,1.6950871898054993,4,1,-64.34,0
861,26.0,16,2.084875960206523,2,1,450.09,0
862,32.0,9,2.634109118657001,4,1,295.72,1
863,29.0,16,0.0,1,1,-25.0,0
864,34.0,16,2.056887950882579,3,0,379.63,0
865,29.0,16,1.2499584268728692,3,0,576.11,1
866,37.0,9,18.88137603795967,1,1,1113.78,0
867,26.0,12,2.9574764353041982,3,1,175.26,0
868,23.0,12,7.189451022604951,2,1,220.6,0
869,19.0,16,3.5592156862745097,2,1,618.33,0
870,25.0,12,1.7754524886877825,4,1,44.9,0
871,28.0,16,13.418222481524698,2,0,956.3,0
872,31.0,16,1.7333735788308682,4,0,506.98,0
873,24.0,12,2.4726726726726724,4,0,94.69,0
874,22.0,16,5.303453343130052,4,1,340.96,1
875,36.0,16,13.061480756686237,2,0,624.9,0
876,21.0,9,11.03734701223902,4,1,-193.7,0
877,28.0,12,3.5390681003584232,3,1,192.15,1
878,42.0,16,6.53998688954441,4,1,576.66,1
879,24.0,16,5.177372150338879,1,1,26.68,1
880,26.0,12,2.337039665641511,1,0,-72.01,0
881,19.0,12,1.5473239165945998,1,1,43.12,0
882,30.0,16,6.892736771149307,3,0,252.82,0
883,38.0,16,2.307390318925044,4,1,399.32,1
884,34.0,16,1.6794651384909265,1,1,414.2,0
885,26.0,16,2.0011068068622024,4,0,194.82,0
886,38.0,9,2.048426896977175,3,1,216.26,0
887,34.0,16,1.648948866244377,3,0,320.08,0
888,21.0,9,18.251450676982593,1,1,-238.93,0
889,29.0,16,2.488228608540347,4,1,547.45,1
890,32.0,12,2.3517081802096094,4,1,90.01,0
891,40.0,12,2.662825651302605,4,1,562.21,0
892,42.0,16,3.835820138043037,4,1,123.36,0
893,22.0,12,7.370913770913772,4,1,960.52,0
894,38.0,9,9.919173829990449,4,1,406.97,0
895,22.0,20,3.880753391472868,4,1,241.39,1
896,28.0,9,5.4001572327044025,1,0,-406.07,0
897,38.0,5,1.9331567663009204,1,1,-25.0,0
898,38.0,16,2.28411306042885,1,1,181.93,0
899,34.0,9,11.719034608378871,4,1,404.4,0
900,29.0,20,1.7907493240633443,3,0,204.82,0
901,37.0,9,12.404339250493098,1,1,958.86,0
902,30.0,16,2.0402956604673346,4,1,-37.89,0
903,37.0,9,2.2430668841761827,1,1,62.35,0
904,33.0,16,1.4351519041506207,4,0,283.17,0
905,39.0,12,2.657169890664423,4,1,413.75,0
906,37.0,12,3.752029844195742,4,1,-125.13,0
907,23.0,12,2.1052678892484717,4,1,204.26,0
908,22.0,12,2.411424439624006,1,1,-33.0,0
909,35.0,16,5.56094592244827,3,1,1254.24,0
910,40.0,9,3.2776004256451183,4,0,-62.34,0
911,39.0,16,7.199507916131792,3,1,221.38,0
912,40.0,16,1.9188627562104468,4,0,251.72,1
913,18.0,12,2.357063226628444,4,1,295.95,0
914,41.0,12,1.8701745552198723,3,0,452.1,0
915,26.0,16,2.6135472807447333,4,1,19.78,1
916,36.0,16,2.040985202492212,2,1,605.78,0
917,34.0,12,1.8611931482575312,4,1,531.09,0
919,24.0,12,4.817793126130572,3,1,708.46,0
920,40.0,12,1.727381379227919,3,1,326.52,0
921,24.0,16,1.4399825021872266,3,0,329.19,0
922,18.0,16,2.5546049320583792,1,1,48.24,0
923,27.0,20,1.540121466193701,3,1,325.87,1
924,26.0,16,3.020498898331759,4,1,-37.56,0
925,41.0,20,2.808982987474294,3,1,-1.21,0
926,25.0,9,3.9708961474036846,3,1,196.5,0
927,37.0,16,2.0088794926004225,2,1,-12.33,0
928,34.0,12,2.020041878552198,4,0,278.39,0
929,23.0,16,1.8745634458672877,3,0,-25.0,0
930,32.0,9,12.892623716153128,3,1,-360.73,0
931,38.0,16,2.3452149229521493,1,1,338.75,1
932,33.0,16,2.163673102828918,1,1,-101.21,1
933,24.0,12,3.203876773970232,3,1,424.87,0
934,32.0,9,1.8822398461908196,1,1,4.89,0
935,22.0,16,2.7403085177733066,4,0,455.43,0
936,31.0,16,4.1350531107739,4,1,55.68,0
937,39.0,16,4.8111449864498645,2,0,821.15,1
938,37.0,12,2.2025148107846695,4,1,305.06,0
939,30.0,16,1.7379636028564849,3,1,486.21,1
940,35.0,9,1.887973023604346,1,1,3.56,0
941,34.0,16,4.1500615006150054,4,1,105.81,0
942,35.0,12,4.176997245179063,1,1,177.48,0
943,39.0,16,1.320378419841473,4,0,286.29,0
944,25.0,16,1.4186691697955776,4,1,607.88,0
945,22.0,16,1.4847800757355083,3,1,466.87,1
946,35.0,16,1.827101200686106,4,1,-22.0,0
947,25.0,16,1.9809489139667513,4,1,-39.67,0
948,30.0,16,1.8383239171374768,1,0,236.71,0
949,19.0,16,2.3529028049575995,3,1,549.12,1
950,32.0,12,3.494490044079647,3,1,-32.0,0
951,32.0,16,4.984055922086082,1,1,-151.69,0
953,29.0,12,2.068871208354053,3,0,475.65,0
954,39.0,9,4.208625336927224,4,1,335.06,0
955,36.0,12,1.8502521698334506,4,1,-29.78,0
956,35.0,16,2.9584123972169514,1,1,61.24,0
957,36.0,16,1.527839827914288,1,1,304.62,0
958,24.0,12,5.58037037037037,4,1,133.7,0
959,20.0,9,2.028308734575369,2,1,594.33,0
960,42.0,16,1.0122510482180294,1,0,217.27,0
961,32.0,20,1.6686236138290935,4,0,149.03,0
962,26.0,16,2.8819577123933255,1,1,373.95,0
963,39.0,16,4.292969490240667,3,0,415.18,0
964,25.0,12,1.563595497129042,2,0,-43.0,1
965,41.0,16,3.626239907727797,4,1,14.01,1
966,25.0,16,1.5558518518518518,1,1,183.82,0
967,38.0,16,1.700423158299673,3,1,358.85,0
968,42.0,16,1.565340909090909,4,1,491.2,0
969,29.0,16,4.3640223895000965,4,0,626.13,0
970,33.0,9,13.201808466913276,2,0,242.72,0
971,29.0,12,9.113315356959424,4,1,54.46,0
972,38.0,16,3.3425658780534717,1,1,556.21,0
973,36.0,16,2.1080459770114945,4,1,595.56,1
974,39.0,12,11.427230046948356,1,1,12.34,0
975,22.0,12,1.8170847586469023,4,0,119.13,0
976,33.0,16,1.5817964480874316,1,0,16.23,0
977,22.0,16,6.4353136744723916,4,1,368.52,0
978,30.0,16,3.283732223378425,1,1,253.17,1
979,22.0,16,2.1775652889163064,4,0,163.15,0
980,18.0,16,1.299053823483791,1,0,645.0,0
981,27.0,20,6.028373179444902,2,1,585.44,0
982,41.0,16,6.102876480541456,1,1,198.82,0
984,22.0,16,6.62449494949495,3,1,562.9,0
985,22.0,16,2.074944509727118,4,1,462.21,1
986,23.0,9,9.857798931195724,2,0,143.81,0
987,22.0,12,1.649980820866897,2,1,-19.33,1
988,22.0,12,4.553191489361703,1,1,183.15,0
989,39.0,9,1.6647052036460135,4,1,321.74,0
990,34.0,16,1.673569450853715,1,0,307.18,1
991,39.0,16,1.947953913388955,4,0,394.41,0
992,21.0,16,2.08417621937514,1,0,516.54,0
993,18.0,16,1.5866609211912286,1,0,-25.0,0
994,31.0,16,1.7057761732851988,4,1,-57.45,0
995,38.0,12,2.2097937620644115,4,1,627.55,0
996,34.0,12,3.8999325732499694,4,1,115.14,0
997,33.0,16,3.280671951679879,3,1,479.87,0
998,25.0,9,2.079437844352617,4,0,385.31,0
999,19.0,16,2.151407196294977,4,1,-25.0,0
1000,41.0,12,3.1543088792990712,3,1,20.12,0
1001,20.0,16,2.3781108597285066,1,0,455.09,0
1002,23.0,16,1.6257066349300804,4,0,630.68,0
1003,41.0,9,1.6583112159638258,3,1,117.81,0
1004,21.0,12,1.546901395927803,4,0,237.05,0
1005,35.0,12,5.867242087957254,1,1,-78.65,1
1006,32.0,16,2.0396942800788955,3,1,408.2,1
1007,22.0,16,1.944112439132359,2,0,-22.0,0
1008,20.0,16,4.839159604519773,1,1,97.47,0
1009,25.0,12,2.2113586358635864,3,1,34.46,0
1010,22.0,9,4.997014925373134,3,1,609.33,0
1011,34.0,12,1.6108030396385296,4,0,35.57,0
1012,35.0,12,3.158059467918623,4,1,197.72,1
1013,28.0,12,1.9750088936321595,1,0,103.58,0
1014,20.0,16,1.662918923161447,2,0,-98.79,0
1015,37.0,16,5.957433489827856,3,1,234.05,0
1016,31.0,9,1.9612785388127854,1,0,476.64,0
1017,39.0,16,5.076090137547557,4,1,668.8,0
1018,32.0,12,2.2869326835211696,2,1,473.66,0
1019,34.0,12,2.132622691933916,4,1,-17.11,0
1020,40.0,9,11.301572712418302,1,1,459.53,0
1021,32.0,12,2.4869791666666665,4,0,533.78,0
1022,26.0,16,1.7405525336387058,4,0,-26.0,0
1023,34.0,16,4.366529132283071,4,1,106.59,1
1024,22.0,12,1.4668872390789753,4,1,-44.77,1
1025,32.0,9,5.897215044501865,3,1,-350.06,0
1027,37.0,9,5.4148136382888605,3,1,-25.89,0
1028,31.0,16,2.816328257191201,3,1,420.63,1
1029,32.0,16,1.4644972690206939,3,0,-71.12,0
1030,35.0,16,1.2922959572845156,1,0,378.85,0
1031,21.0,16,2.5090415913200723,4,1,511.2,0
1032,24.0,12,2.6321087954786293,1,1,358.86,1
1033,25.0,12,2.715839072127582,4,1,-2.44,0
1034,24.0,12,3.2951136913401062,3,1,693.24,0
1035,40.0,16,3.5964319248826286,2,1,187.38,0
1036,33.0,16,2.14663143989432,3,1,329.07,1
1037,28.0,12,3.855555555555555,3,1,241.37,0
1038,41.0,16,8.106768005790807,1,1,357.53,0
1039,22.0,16,6.332101502833211,4,0,835.38,0
1040,29.0,12,4.524550898203592,3,1,-48.67,0
1041,31.0,9,8.184324659231722,1,1,671.14,0
1042,34.0,16,1.596787321650867,1,1,323.18,0
1043,33.0,12,1.9363625259557835,1,1,-37.89,0
1044,28.0,12,3.8090322580645153,4,1,511.67,0
1045,34.0,20,2.6342812006319116,4,1,-46.0,1
1046,29.0,16,3.2798703430165763,1,1,774.37,0
1047,27.0,16,2.222257518000847,3,0,242.72,0
1048,38.0,16,1.6932454036770583,1,1,-149.0,1
1049,38.0,16,1.3398887002452364,4,1,359.97,1
1050,35.0,16,2.008075933075933,2,1,7.33,0
1051,22.0,12,1.6394186404183326,1,0,455.2,0
1052,21.0,16,2.0102040816326525,3,1,431.76,1
